height,hash,header
492926,000000000000000000530d9a951428ae81001fb91c9fa0a39e81568aba87350f,000000206d0a4a732223d6318d699ef0db692f4795f62bcb5f462b0000000000000000002852a2581f23c3ed935d3754f928cb95adc08abf6e3de1e210378a987e9b14d4a174fc59bdc1001886056785
492925,0000000000000000002b465fcb2bf695472f69dbf09e698d31d62322734a0a6d,000000207910dcd85b8f300420ac5e66ae3a2fa252c4b6b5407364000000000000000000f21c44b3641438ca7af27bcecd3cd399e78b9d95cf0928f6aca5f74134f33be5286efc59bdc10018a882d026
489018,00000000000000000066540de16a5bbcdcca147b86af957832285a20e6c33f43,0000002034e5ce69b8ad1ac99130d0eb6b0f7600aad5fdd1dd9c3300000000000000000020f6f3c3a140697a4450b68d1986af357b4748f3824d26230c59b3570edc27c7cb31db5973fa0018c2fb0d04
487620,00000000000000000010f39ece8463f3e54a1da969c591c0afd1196dbccf339c,000000205a20af1cf9f0188c8d2c0fe11aca8346e2676dea876b5e0000000000000000004eba26acd176754ab075899025db814bbe08de33ba437c9591f6493f9e49f243de04cf5918ff00185aa8b642
485016,0000000000000000001076eba0a97af193920f60a46e8fd5096029b6bad7655e,000000202a949ce365b90ad5fd3117ae99d02a949cbab255c08699000000000000000000217891cff110be23126da38bf7a4e169da1b6a3c610fe247df0a6114e320a3f3b31db9590b31011814cad3ac
484431,000000000000000000ecb95232f1b6c3c4fb8569b2559f7d37936343e069895f,00000020e0bf2d8918c9cf4bbeae7cbe93d8c641fc6b068b58a411000000000000000000bef3a6ba76ae87b1f8efed284e0ea6ea022a3af75ec73e3c857c03b547c9b6b14b81b4590b3101186097a132
484218,0000000000000000011025958789cdd9a8dd8382eae174a9b1d307e6b21faa28,00000020085d768a5803b32a63542af76dc57286c76634793d367a000000000000000000a3b5e49cc258be72bdadfe1b5be97385207b891139cb1a7a77135e57784927ecefe5b2590b310118c225baca
483261,00000000000000000091d8cba329aa16472e90dfa76ee0eff3e964be46a8a402,0000002047a9dbbf053f893be6371215bcc50208771628d4079d16000000000000000000f8296efc0a06b198e8937caf7bf3d8eb3473142f9be78eb289036d80793653efc2acab59e93c01181ee64fb5
481180,00000000000000000046ec34684798780becaceb4f393dabb071f89206236998,02000020ceeefb1957bb34467032b26e8b4c7dd4ba254af390219700000000000000000090ff091f7998e8c837c70e7a1df725be39df48787ba139f40ba648d5c6d6d23c57929759e03001181b162aaf
478964,0000000000000000008148a70446c0a8de95380de581260d071a64fee21fc347,120000205202f435d4b83c7b85e0860cdd5ba52c64fab6fbb71e0f0000000000000000000ff36816129e17fe87f94048427c4a6d854ab174d2abc869ebbc6ecc5dd12c55951b84593547011830837a64
470447,0000000000000000018b2dbe2f0a2531eabfe41721f452fffa2052775e6e30e3,02000020b942d3dce6d14f96e8f0d971ad1dc0656dad66a07f01390000000000000000004cc23ddd37293756fc3c3e12d5b2b12d5e5c3fb4af381c6dd8b9aa9e3f0897d615053a59af9e011840024d80
469190,00000000000000000052b9bb3bc30c6975e66b8aa43573273d314db861b52b08,02000020099b39df8f8d46d952d4f847c87be60e2c82e627ba09830100000000000000002e230f7bf2d2d71e7779d4c4005917bf252dbe3f1b8ebfb6442772d400b8fb82dadc2f5954d80118b6162480
410492,000000000000000002dae141fefddae1900cd2326c77936010f5ebc34add0502,00000020ea27f24c804f329e7d3de03f7c4937aeb8fdf56a593b120200000000000000007e6f7d39785b081667498c615c6b0b8fc6e5e1d8eff0338a6b4d14d722d83e8791792c5776270618a25c32aa
394335,0000000000000000045debde25155fb28418437253d12ff3bfa6a91526924111,04000000573d9ae15094abe28705e30283c6a6b380b79278f9ebab0900000000000000007fd82dc7a62eb28d6b121d5523fa025aa9a41b274bb9bd2e62a907d8f001d013303aa1561bb30918dd7c1dd5
377993,00000000000000000088986ef8224a37d5448b27224e9634a35e1e14af81c2f2,0700002079689ac49a7ff28726eb02011c3138506a7165e8cba920110000000000000000b8aac8e524f7fba0bc452516b5fecb69549e8ca9b8606a6601406447315d2ff5045c16567214121879f64c26
377869,0000000000000000023f368ebc3de565f0ab6eeb7830b5e887b7fb43cfb8e93c,03000000e31e9e5aa6ff2835926b94a8d47d5f9ffb679f1f26b9a10d00000000000000002ca6b6f711820937cef1287ed92afbe4d96647771e60745458336ae14f52f153af9d155672141218641168a0
374611,000000000000000008373c8cd8caf49c31ace7162f3387df65e488118fbba986,070000209016b057ba6f58802a6a702a006168fde6ac482729bc170c0000000000000000eecf681ca36d96bf90d4aa0156752b841ed8b6c645958243218f06f42432984fb3d0f755c14d1318692688dd
368585,000000000000000003b027633988b6685ff7fd8359d19d4b0d38a4719d7c430a,03000000190b0e3283ef0ea7ee31dbf580b377b4059fe6f68da462090000000000000000feaf701007be9c98d10e5505b63f62f2080f2cab359e8fd0b1fb3c562cb66e71b4b0c2551508151820193347
356803,00000000000000000c14a3a5a3e125199ebc6b9d500af827414c9e8098f8cd54,02000000dd75626a745718a45acc5071687a0072a745b00065cbf914000000000000000033c84779b02ea2c761a13289189001edd302641fe070987bc9344409747ed1d1c53a5855dd1317181282e768
354533,0000000000000000000d15874fe91d8105912864ab58176dffeb0d8c2471fc30,02000000a273c72575a79dfb32c5e5adf4d57676047da616b6954e0e00000000000000008d659c45d11315a273fe7fd3fb48690129ba40c3f66aefa40cc68b3ad2694cf3ebd24355f017171806a47249
350794,00000000000000000c13c96b89563e0dbc2f97b001d521621e9e4ed22e5e9eeb,020000005ef7bd69bd1da0322946bea89f8c5c6a2b8566063c76680000000000000000006bdbf13977c3640073e7054578299bd1661560a0cc9541f6d3af66283e145f38b7db2055713c1618c733a754
348708,000000000000000003871bc2a34c1245956eb8a7134eb52c2f53af8fc0246202,0200000094d1d33910e68d34da2d54c329345e51357b2362215fcd110000000000000000fb901de639d894d3b8c1267563738abb511fafb232aa0add1b512c6f1382f9d418e10e55c02e1718bd003575
345455,00000000000000000fe0f4a6e578141b78a6ec4c87ca4821e875dc032da53536,02000000500a1bcb51254366dd50f678b54be709e97f4c954f63a304000000000000000003a3c8b3ed50ece6f7078db88e733c5c2911b80fd842f4b63cecee452894ca97c1dcf0543a8d17180b56eda2
345354,000000000000000015688e54275c42509c39384120c6df3c2af56ee744fb92c5,02000000db2107c51f25932e51c2b4d80c6876c4e34b0958f74d330700000000000000000d747cb3615ec0d94a942b1d64bea084616ac5f503c1ae03fff7b995da3f5efbab0bf0543a8d1718e03d80ae
331253,000000000000000010cbe5d07e24931233c909260aa9c635b15a3a22098cecc9,020000001e204ef958f1518fc6c6da73e518d86d95b687b14ae2ec050000000000000000cb4d668e96c23b502fb538215a7487c468a66fcd24edf9c829cf9ae97528ac85e3a2715461481b1896af1264
328670,00000000000000000431b8a4c05715e570a48cc8771c8b49ef76d60d6ed5cbdb,02000000271e08c9d0c9f79c0272ba4090db0190c8491e112955b6080000000000000000fc1fd8cd935df1691c97f7a63f54742859bfb22d9c4aff1c9d6ec67c9e23fb1a9d0f5a5430c31b1894998b3a
328073,00000000000000001c64d453ca98f0565f199a8d789c79c42eeb4e261e45caec,02000000ddfc77facd45ca6647da8b339934c5a5827d951f84581d1e0000000000000000826beca67a2187aab25220610b1a51727e6a77c857f06aa7c2a3c4f2b2eaa6fe093d5554c08d1e182b2381a5
327369,00000000000000000b4f877a4419a65f700c346c0e9fa316ee44b4fbb3573bac,020000008bb651d42bffca18de825f0bb8cd77bc87fe64949fbb230c0000000000000000997e860f7581a5bed63f7f6cfa1186776a579be3aa2ee946a76d0bc468b04665f5b34f54c08d1e18407b65ff
326108,00000000000000001b9c713b9fc7fc30102601ee2018ddfbf99b5e95a4cc9a24,0200000046ceb49c83a0e4890f3ca25ee51616906f804b7ed9248a0300000000000000001d16ce8c63e7a45ed261b1422566bbd8fd3ef3793a4a119e692d8383805a1604277a445473691f18521edad8
320934,0000000000000000154d0a1e766fb686e807741afb29d963b5affea821408c69,020000002a06349e1bcd7101a70ab7639431e70b26182576691aaf18000000000000000027249a7ba67840d5dc74acf9d53857950874094a45fd64fde103049762baa459f6e31754e9db24185d7a288e
317948,00000000000000001c19bcad23428a18e0f6a03b06ab8a1384f71a0d3386a79f,02000000b231fd9654b89babee90f6143b476fd140569450d743b31500000000000000007533a8dd67838d5f1fd44ea811331d8d7e008888f22f522a94e048e8d5cb05aa1d73ff53581c2e189d0cfcb7
317929,000000000000000014d6004467849e6268c79e1f8195af6c5417b8d6b5357205,02000000c801030604a8d84b7b18ebecb869cfc85f52185caf3bc6010000000000000000f5824e884546cc3dbdaf30c266a6c0a0fd520e5dd8206dfb260eedd54726ff86b141ff53581c2e18efdc7baf
317890,00000000000000000a5cd4d20b932ecf2e4abe17ed1e6f47344ad4e31ede4d0c,0200000070e48e9e3de3ec85415b9a0d476e195c6a1aa55e6313c3260000000000000000b2b5a065377da7fbf92ecbe355b42a21405e1b943f3458faad9920783663a619eafdfe53581c2e183c4884fe
316527,00000000000000001e7900a63f3badfc25bd336ac163c0962e8efc49c7b34ce3,020000000b4f7d79648b1bea52f33c3cad501b7376fb61e37c3884010000000000000000feb590b102364db4ee64bbe2e03452352823f9b7169f3a21b0f6498a4447b144fecbf353581c2e18a85c4f7c
316104,000000000000000022aeee371c87ade01524bc4c02f40bc8b44c2727bc6e936f,020000002dc133f8222a52e06e6bb628b2273a52c2e73dbf82bea53600000000000000009165bb22bbf82ef4707e56bab08406ccb9df40faa266c70fa67ca2979d6f077241d2f05362ba3718bc0abd0d
314736,000000000000000017a237f325a3d91fb6ce30f749acb72cd352be83f17a6ac9,02000000cfb410216378d91cf5d6c43c9fdab972d7512cf587d7d60f0000000000000000053c6d0f7277a6f4f27541a4762f6e9b022d38bd0a1e3c8b707fe18402237a03033de65362ba3718ebadcd73
312854,00000000000000001542b206cbe722c16fc1412edc4e4beb7cbf1f64d06dba23,020000003042c82324ebe01b582ac8d010c059ac06b1267fd7881b0e0000000000000000b174b64d79366834bee860e8c5d475dc598ae7ff2c6568ccc783708a490b00ae013dd653a2ae3a18b535ca83
312238,00000000000000001c0176302d6479bf444f4e0e606b00e0e940daa14b2e802a,02000000d95ff8a151df3aa00e4918a45dd6d1dd65166030ddcbdf2a00000000000000005b35f5742bd64e40d0fe9adeee6531e4158b64db6cf76a138c9ab70244ae700c6dbed053e66b3f18d2f81357
310699,000000000000000026064b6fd43979764ae4149d6ccb97c8cea3769419a78577,02000000647a34bd8e1bdac561371af23cc7593411189dfe3b50a7370000000000000000e0cec1ce16501c8ffad24d363382ccfaf6239941937791e550c9d3c4785767cab5d8c353e66b3f1835372e50
310482,00000000000000002ba036a90d4821d196fe0fad108f1a129d93741e5dbe6325,0200000028ca7cc91284bce699ed9c65e0f496bdd64252d9d63b5a3b00000000000000007044d549aa4ce8639ee571c49aa2f1e579452f5578542f6fab6cfa427ef8c156cbe6c153e66b3f18726f77d8
309744,00000000000000002ca6ba366977a434ad12913cdb10f2b1df56bafb1fd2c0da,020000003533bec99fc5f8c32c095776454899328a493a9e005dc1320000000000000000ce3469b1e73747f89176a0a64b0343de6bab5785b7801c32b305bf7357109e516ba6bb53d15f411864a3e3a5
309582,00000000000000000cb4bd3b238a8de5a79abcdc5387006eba53ad8f4c7b7b03,02000000d386062541c95630ace7ebab80e0b767796d4092c1d058120000000000000000664d73221b27e622497961aea6886295347912c80091b996d6dc76584a02bb258a39ba53d15f4118b505de3d
309168,00000000000000000554ff99d26252caf3248f5eab7b3730c1f38e84c8a6d93c,02000000bf642ee87d16e202c19bd70ac50f694190392cc26fe34f1100000000000000007232e5e389901f2ac2e9658cba6321c3fb4408952043eab92c6369fec25f33a0dfa0b653d15f4118c954da6a
308169,000000000000000003a5bcd0365369631f84c2a30aaee48e406eb0491c843e4b,0200000075c442ace955c4b2cd4ee064d2e2ac26a878d1eb06f7ea1e00000000000000004f85c2c9dc23ca7ae85faeec1d76c9f2a3ad36e35e444b797ec1c9ed8095c8ceb3dcad53a2ab5118613ba526
307543,00000000000000003679064241b30ebc57cd6e843d4a4e9b7b848b60c937e2ab,02000000e8931d57b5a6922c7c94cc276f08eafab76fc63de946dc030000000000000000e424629e76b85c474390b4285af5a2c6c3de02b51e0b4572444d27603cba7b7e364fa953a2ab5118d969cbf1
307110,00000000000000003a3ce878311c7b99118f217895ca7bc10aa9b8107f032ed8,0200000035ad594e153151623356e341702f777169050c0f6f3c4a3a0000000000000000851e2c2a97146dc62cabf919776b850a0b68423e898637e760e1cd2d993056e17428a653a2ab5118b23ad187
306221,00000000000000001e3e4553b8f9e2f260c90c8bf26198e8f3a883fca31cbc2c,020000005ea3ff89375879ec3d9331fea26ba509e566622fa011692d000000000000000076fe0b6615aa22fbd33994b8cc7cdd74fcbc8f899090d44ea5005fc51f818d7819869f539a855d18d2a47b4d
305610,00000000000000000868cee9f5dffb040e9d8d42256652ffc16be715e5b791d8,02000000ac4fb6499662215d4c2eca1dd118f64795df6215bec7401a0000000000000000a32b1e40abde9d9039410c9702a8cccd92839b3e8e67396cab36456cbc00de71d72f9b539a855d182c7b337f
304488,000000000000000050e59dc009f6be84b117cec1859430df76883558ec8de0c6,02000000240ae1902efa0d86ecf94530c56b9f5f257bfa0aa5f7310a00000000000000001a476aa382ddced1e47109c47c86f038e2fe8c777bb09ca3c227a21f7280ed68759491539a855d185722c957
302610,0000000000000000119027845b411e5711fc5e281b93da1efb1acb9f808fa935,02000000762e46bc88f66230b3a38312d19e6923e1925182aa0db4320000000000000000f3082bc8bf03ad7760e96a4e77de361d21e26e134104b508fb825186a0580403a95c8253422869180d5d88e3
302550,000000000000000003e81411059d48dffac2ce17b1c78982aecabe4b6a113cdb,02000000d605df58399d11513d14555a209abfc4ff646b98ce16a1230000000000000000af27b8a5e8da67df14d8a575531f72b0d3e0b4c577e5434a16c4e5fd0d1153a0b4d7815342286918505667c2
302478,000000000000000060bf719adc4dd47a364e03348dedc3b53831e4fdc9df6986,02000000d6c95fa1d774aab1d4152dad6522850ec119b2fe97d115370000000000000000b88bcb24ed3a171d90cc64ae6b66a76d7cd4a35379c4f796a973580fdb23295b3b45815342286918216e6b49
302038,00000000000000001d629af772354236bff162ec744d6905fb99b7621ece3123,020000006e511ca244d2f37659c6c73f5e4708e9f9f1f06230024e1400000000000000009bbe450bf95c1deb933c37152e1aefc0f63db9b88d933259fdb921eaab39b973abaf7d5353307c1842761ec5
300860,00000000000000006e12e045b7876f64e87a4e74f6734726a96106dfec685fad,02000000b35f056e5bf10fb8afaf7df404b42bf10636d4ec1a39c15b0000000000000000d324c92a97e5d5d738e0c9e9fd835e7c8c448458a293d2f031175f961eed79ed82bc745353307c18399f0a0a
300518,00000000000000001449094123442064af9fb3ea9a2c5958416da95ca1ef5c7c,020000006968641114e72281135f484998837952a217753ca1259e010000000000000000f2bc60228c11fc4816d855c06a84f119c1863dde28de805593447bc725dde16853f0715353307c1874cd5172
294275,00000000000000007c6f67a470de29ce2a93928b426d5ff1dec96d66706b3be4,0200000000b8a610d979e09a2f46f8496a9c6380cd704c7427a6f26e00000000000000002d83da30103435a9bc08b06023954bd926d71f44362203ab5ade15524bd9f44ad9673f5399db0019e22ef14c
293684,00000000000000004e086956d305d0f22f1cfbd97cc5953792421d088231f442,02000000650618e98e69728fb89bb60065aecf37fe5fcacd30929c74000000000000000037919d294dad6822686fe647392e9c8f30c3b5aaf9b0fce160b7b3a0bb77403e4d9f3b5399db00196c69b98e
292405,0000000000000000d7601b93cbeffd1d6e39da19e8234bb4ed8f4502c8d81cf7,02000000782de5c7997bf0ee0d5e02db9e3e21638c60302ec15feb7000000000000000002ab62d7de91e4144c6f94c10c507cc37c0b33dbfa6bcc2013231d0f81efeec82ea7b315399db0019a8557af2
290543,00000000000000002420584ef35e70060317168be54aa9e352d0a962c622aeb6,02000000e6f40da0c9a6090907b3607c6d14ae1ef9fe19d657d4fbd00000000000000000202907c49c2915c58982b708c0b88f9de8a671490ce61babe0b137e663f974e5a13d2353b1020119bc5ce0c8
290091,0000000000000000fbb4218a78acd3ea9941e1d48fd85d30f76876b31691eda5,0200000088935e23bcbedc7fe7b85725f62ce6e8e2cfc21b9c4a56c10000000000000000acb1f070b53c6cd8112cf53c4a8436df8f3821d57a2762a7277a86d53d67ac0e54811f5326200119d9cc17e4
290000,0000000000000000e2c6f3b07de737386c0692c58b5ee1c3620cd121607fb736,02000000b61e040195c4223db4129535883ccf3c978e5c3bb0857e410000000000000000f2e21ee604317e1585499e48ffc92fdc0ff3792247b60b1db45ba599a4c299a427c91e5326200119608fe147
289542,00000000000000007e0ee4532ee23bef963defaf1925ff22f48d250eadc0f034,0200000032fc69a753750eb31c21a7707dfb45191d7433c924a2ac980000000000000000ac841d3b9d892f90d6bf4ebf22723eb1f7f1a80d88b7580865c4e37de0d19ae84f251b53262001196712b912
288887,00000000000000001e619b8262012bc801cec590937e9ae95237940df4520c05,020000004789c8c7b4ab2ab3a06e7ab2ea3ae2a208dfeb28217926a50000000000000000a4859077f502f647627716e96b4a098301afdbccf14133648a86505a4c41ad0690ed15532620011969c492fe
288225,00000000000000003e51e196ad803e5dfd21c2598721ff3e929b9432b3f30cfe,020000002e3d9904b40ae9ad5444b8e47312c26b79c845e6016d1ffe00000000000000009331730c87ed7d7fa02620498fde12b4b08715baeeb551c072572b1e99ed985107261053535f01196acd004d
287728,00000000000000001e64d45c02bea16fd65e9633b7036d48721ccc974f5af2b8,02000000c7fbcc87837780085a1ccde7acbdb512164a3010ff828d0501000000000000008ed8e590ef9253c438f2229d2d980565b526c4c9e0fb5c20bb0589ddb51983e48f6b0c53535f011941bf7ae4
287557,00000000000000002dc2a1b22219e7880f331e6c56662e37b7ebc959d952077e,02000000d62ba009ea73ba26a591d5b7ad78d83abc6dbad5b88652370100000000000000d6c0107aea62e7c4c353176b9a59a9d6ed415328a236d71117c1e220c59c6c6e812b0b53535f011910cd65d4
287443,00000000000000006cb09a541723399a86bc36a3ffe1624a128d88703ceb0cf6,0200000056fb39480359de4ab3267d170ccad179b0517fc25f364211000000000000000014a0735167ee03d4a9afff7a1434b98f3fe820a0116d50e7eef9b3208465915544680a53535f0119f7a0988d
287353,000000000000000026bc9230a1e7c23787bf0b0a525b9fb1706c5fbd21bcf5e8,0200000006b6f5884154d97bb0a22f34f48766ac8eff5507c8ae283100000000000000009a8657b1004ecd30beab74897da3aa22f42f71de7e6121c0b93570bb33359223c7b00953535f01195300a949
285130,000000000000000125976d8cae1224afb0f85b9790257032e1dd0fdc1df1357b,0200000049a595df482d96603a19ac1c74ba320a81888d05928693ca000000000000000024e1794d3453c051161ec6ed221f9d301843e6b74ba7f7e1765130a3962d8693cbf4f8526ea301190bd722e6
284778,00000000000000001652d5472056b35e14c2e8db16b8608133c5ce0d1586d973,02000000ea02f3757695f3d941332b901b3d26e7a3a342f656b257410000000000000000588a827527da402c22a01d3b1744703e81c41dfcedeb150d0990839de400fc588df5f5526ea301196d7e2651
283342,0000000000000001cfcd4644d9b9b28ec8675a6e5cd0c4e31b2eb5c7f94bd1eb,020000002afe71687546e2bf9d3a74fd319748889de54dc097e7e3ac010000000000000015730b349bb6764aafc4933cd095ead0e95179c6b6984a4e6aa56b2e48f09cbb915aeb522cf5011944199949
283088,0000000000000001cb2d953a7dddc497706d69fb7f68adca26e93b33c0b9d06e,0200000039426d6c37668df7630ea51785a85de6c755d33410ee606a010000000000000050d3bd9524bc95684e35f996ec1d1f52cc244f8ec102a3c8649670c7539a6480c364e9522cf5011937c39192
282967,000000000000000106a20173094612d98a452b0b4e6556ad170c4bce3610ee58,020000008e5ef2c98622c779824288951586a5daad9baa3474d962990100000000000000a70cd0ba84bbc243077b44d9ec8feed1e3fe2e60e91856b3b74daf6c5c3c10620e5fe8522cf501196f7f999f
281729,0000000000000001e7f22d05c29df9eb3c58f32c573b28236c576021b8437304,020000004a921aa317a04ab0df8d603c1dcf6b7ee8e7248e9be3dc030200000000000000742f2b1e31416266c7f1755709fb2dd142986a46884b5e0a0d981c855b53d8956ae1de52666602199302ea13
281577,00000000000000020e14f90c4036355e6f4e3da3706f1120f06f3f031317a398,0200000017362b655abfa7b018d117c57c3a238103d0a8878de1bd12020000000000000050224f6062a3e9a4e52be58a790c5161f697e0b5a24b5d989a88fa78156330f8e8a6dd5266660219cb0c4962
280312,00000000000000017d6e313a21057fb26490db92f2be07e1c21709303555adbb,02000000d7d4319899091b57bf4772948d23e73643738b5e24e232a000000000000000000b5c8f407091d0610ddffd94175f05011bb9bc13e40412aefd47604907e115ccf50ed452666602195c4ff1eb
280012,00000000000000002299e21538b221248f62cc3565b6616043241dca752d127c,0200000005296282ce99fbe76d459ad4576b840e0b977e6076aae66d0000000000000000611697d1e78afa2b15295ee41944dd6782c9da688146466c96af622f34e3fcb37102d2521f07031905462d5e
279351,0000000000000000d8c8fc859fe75a10fc8579f9da62c866bee87d9e1e740e78,0200000059482d0e151efe471278eb46095311377e5203c823d002070100000000000000344434ef6e719f0e6fff01666f565dcbe9088f064ed7a79f121df95626d4e8268c9dcd521f070319237d8800
277548,0000000000000002d669e5a37defb89f48e2c2f93f8761f09f060914a65ce3a8,02000000034b89792e4a6870239f44ea14267d747090147e7d3bc27e0100000000000000fab25448de291d389e7e4824888f6a42d9073d0e18669de5b76f7888dba1c49d2312c0520ca30319eac04b9d
276376,000000000000000189494d6857cd8fd5230815af289cdcea06de198c8e9d82b2,020000002e7a1b54cc4be605cd96748666a396fc1ea6c1361c89d1480300000000000000301a0c5a001c44dae8935ee660b40492c0ae4747050156f7b2f9b83d7b25c0eec5d5b6520ca3031907f575a3
272678,00000000000000043cd050725a834fb2261e7e0aed26bd0279c2d70c1cf7f967,02000000018d49bc624ba31d9f344ae360767205b1c8bf8822e1863a050000000000000012f5be073e4c8325ddb27be586ec69bce26d24be13d6697a624843ae23bb3ae3b49c9c524212061982e15b03
271429,0000000000000006d9267bbc2da0dcb0e492bca460e9e7e38551bdd5cd185985,02000000e97f3e87963e5ef52c4f339824922653898138a38236f828000000000000000030e152a99ec2e42f8e8da7cafd8ec013d7a0b41f6199b2953a22eea7508e6f25a5419352fb0b0719cbc6909d
271330,00000000000000069d4eec81b9c4fe7fb5fcfc6d3e240018bf91f8fda671ac93,020000000014a53584bf77fa4d75fa0e3009b2f8cf4c2157bdbb09a60300000000000000eaeedab28da7887eed978083a398caafd5c6fd09297cac64e8d533dbd6f5ed07987a9252fb0b071906a26d47
270900,0000000000000000cead321eaea575563ad911e9ee17dc17ba8756342c60ec4e,020000005aa5f95f17af77cdf67e6b0918299ab8433c19a35a5ac547000000000000000092e582cbd1de1dee254539487d2d0d774db1d22d5003ff230bf294cbe620cc0b09228f52fb0b07198fc2910c
270763,00000000000000038f52e1f7a8427ba89e25ae906c73beb7a373e4bda2b270b7,02000000fe38ae69125637b693e508546dddc5d48a10b4fc13fecc900500000000000000b410f074cc46d602d9bd356beaf3f5e41fe1b5bc9bea1b84a64060e4cea0e4274b028e52fb0b0719d51360ca
270062,0000000000000007d3bee9d624f60f69e1c9cc278022306c0174d2d937fdb947,0200000041c83e285673c4ed5a71a079b7e4a228c73da201bf93b4860200000000000000adc8f022bc282387a2fdf2286ba406b2a3a9ed8cc41227b54e628201742143fe7b498852f36708198d83f908
269699,0000000000000000297d4b57222904867a480b967aea07677aac23a5f124df6d,020000004ab881ffa806d18cf82cc623642a08cf72cb5c1460181ddb00000000000000006ffa4e4e2922003bdf987ffa6cde08c17804c9961d2d03ff4c07e162c2e1645a43bf8552f3670819c78092ff
265681,0000000000000001073fe02037273dd8229afa482a936c10182b9357ba5bdcca,02000000f295aa46a16b0925e3eb085cd316df8206607f47defedee20500000000000000481af1aa60df8cf943974fd1d885a606eb2f6f24177c8d519a2a59df9a6ba31608af6852b60a1019e6bf47e9
259422,000000000000002586bafdd0588f69684ea95df931f15571e6944bfa406e5ecd,02000000f1e42f8afe9fc4ba1416cdabc3b4b04670419c798ec5d1ad1a00000000000000e1250841f05cebf32bdc7bef735fe854d7c788ac2c9ce2789150d4ff420f3791eb013f5222222619a88874cb
258687,000000000000001548ff8d04ccef167a1c5c4cb3422289a691aa17c14dfc862a,02000000029872cc31df0e731df4a476443dc84e2b015b68c0bab1f31300000000000000269ac7e903032c7ad893bb815cccd3039ad0751f9019298b49139f8211775796faf7395222222619cd1e8afd
256559,000000000000000f9bebd3fdfc86ed47161c711846c11ac33ec8c25612d09415,02000000e41ca9f9175a0912f78385379e7f5e6c388d2c5dc0e4c07d090000000000000049c54c3760a8a13c05939e468259cf21e36f8b60ee1264c59aa3719189017074ac462b529c6731198ccf9445
256559,000000000000001517ad79542bb611e8949f9e29a4e7604b8f965227d04a0f3d,020000008f64ccb1791a22f5074c952d201ad4f3d4a62abd332eddfb2d00000000000000cde15357cb8b749d5816dc9a5a5586da0c40af3c295e7441dabae6ca8828af860c482b529c6731192bd46715
256559,000000000000002e0945284bbc96e41647478a1f43e8f6fc68b67c9e65c95302,02000000b4685667ba701f63fab15307c89430e03a336ce84265b03016000000000000006bf1b97a1f236b44eaddf521aa78a2987e4d639803d18b38d5e30d27d6313725eaf32a529c67311978d032e5
256311,000000000000000be42529d3a1df23d476150c15e7042220254f4523186d5da4,02000000ea208be07bf172d89daa7e142a4d6e6ebc8ab5d18394219d0100000000000000a3723500796d1114b31510a615c1bd004fcd23fb9e4330a4ae7983caba223b8156ef28529c673119dfe4c0a3
254806,000000000000002b0c442b04215b303704f36c0e8ca4ff678c43d865de1bea1a,02000000e9f4d68edd0a1f7b8dc69dc8c105bd4836b81379617d9f2d30000000000000005b7ad18fa480f866eefe4b1aba8bcf0158949a59dacf33279828e7c6c0ae72cf60001f5257524119120c1a7f
254339,00000000000000019e5de3fdd2b1b69733aec1c7381ec492e4b9be8d66cf4484,02000000d81efcc9e30f1cea19d34a48e93580a4c3405ac56f61c336010000000000000051e74385527d93d1c6ee0db2eb24b26bdbdae0ba95ab27e1156cd50e874a2bcb6d7b1b52575241192bb8ec4b
254209,00000000000000324e4716bf5ed7439321fefb18a01d4792db2862a2841195af,02000000936f061ec39b28e83a269e7a517b4bf33fb3797db100a7910a00000000000000ca47938a573cb4c84e1adfe923296d188e1d5f7cc209208400fdaa32511fa6786c671a5257524119dc43a5d8
254045,000000000000001d06fdbc7e2abb56f393a9495a859ef6d6196df5875cfbec57,02000000b0fa235486dc248805a284ac465532aee0e4ba138e7836e914000000000000004a05e0b00e0e42c31a0bc1ff091ad2bb6c7bb790afc4d0db8d4dfacefb6d54cc75ef1852575241192cbe2d70
252847,0000000000000039719bab80b1d751d6a264ae78d11dffaca5a0f4d5d9f616a3,020000007d431fe36b1ab1ded0008eb85d5169095ffd32c48b6297703200000000000000bbdc5d07302a2a54d295ec4627e070378b8346fbb597efc9e4640c6a0f37bb9e0adb1052328754196929c858
246240,000000000000001ac9a1278871107c8445de592e376b4040049c4012e9f730a6,020000004042e00742bb09acbe931ad8f5a94357284f7e82fb35941c0800000000000000182fe020b8401d3af9dab89356fd8a15649e37c63142d23de03be656a06acbc28137e05129a4001af889febd
234108,0000000000000043bff8b3fd1519a07fa61d40815c7e8734e31e34b948a2df41,020000007cc01b7b28b73d9b0f091252e8236d63dd3652a94993b11534010000000000006d029d40857cd5825d144cb475f15a484a3fabc1801527eccc3adb3181c73802169781513daa011ad88feb12
216108,0000000000000237a9928e6c5f65fc44f0fd5b6dd2c8e9e49b92065ea4fdcdd5,02000000cac06b627bba919201346cb633f382a02bfd8d002cebaa43c3010000000000003b95b06f1af4bbcbbdf75111360f6f5bc909d55446c8f73d7c2e7aab093f829d2b45f050b129051a081c3877
197438,0000000000000307872ec2eb0eae2dca3ed9ce6af9e024412cb3ddfe8afd12a7,02000000c4565285b10dce8c4b548fcf984b97c3a6aaaa686ade85b38c000000000000008cd835ddcd03bbd91c9c7d15b9d288b8cefb46c468b5d5594497d1715a737f77ebed4750bedf061ab3da1706
